Date,Open,High,Low,Close,Adj Close,Volume
2020-08-10,112.599998,113.775002,110.000000,112.727501,111.198479,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375000,107.891457,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,111.477165,165598000
2020-08-13,114.430000,116.042503,113.927498,115.010002,113.450035,210082000
2020-08-14,114.830002,115.000000,113.044998,114.907501,113.348915,165565200
2020-08-17,116.062500,116.087502,113.962502,114.607498,113.052986,119561600
2020-08-18,114.352501,116.000000,114.007500,115.562500,113.995033,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,114.138062,145538000
2020-08-20,115.750000,118.392502,115.732498,118.275002,116.670738,126907200
2020-08-21,119.262497,124.867500,119.250000,124.370003,122.683075,338054800
2020-08-24,128.697495,128.785004,123.937500,125.857498,124.150398,345937600
2020-08-25,124.697502,125.180000,123.052498,124.824997,123.131897,211495600
2020-08-26,126.180000,126.992500,125.082497,126.522499,124.806366,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,123.314400,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,123.114639,187630000
2020-08-31,127.580002,131.000000,126.000000,129.039993,127.289703,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,132.360001,151948100
2020-09-02,137.589996,137.979996,127.000000,131.399994,129.617722,200119000
2020-09-03,126.910004,128.839996,120.500000,120.879997,119.240402,257599600
2020-09-04,120.070000,123.699997,110.889999,120.959999,119.319321,332607200
2020-09-08,113.949997,118.989998,112.680000,112.820000,111.289734,231366600
2020-09-09,117.260002,119.139999,115.260002,117.320000,115.728691,176940500
2020-09-10,120.360001,120.500000,112.500000,113.489998,111.950661,182274400
2020-09-11,114.570000,115.230003,110.000000,112.000000,110.480850,180860300
2020-09-14,114.720001,115.930000,112.800003,115.360001,113.795280,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,113.972847,184642000
2020-09-16,115.230003,116.000000,112.040001,112.129997,110.609085,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,108.843369,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,105.390846,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,108.586899,195713800
2020-09-22,112.680000,112.860001,109.160004,111.809998,110.293442,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.667046,150718700
2020-09-24,105.169998,110.250000,105.000000,108.220001,106.752129,167743300
2020-09-25,108.430000,112.440002,107.669998,112.279999,110.757065,149981400
2020-09-28,115.010002,115.320000,112.779999,114.959999,113.400711,137672400
2020-09-29,114.550003,115.309998,113.570000,114.089996,112.542503,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,114.239174,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,115.205894,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,111.487007,144712000
2020-10-05,113.910004,116.650002,113.550003,116.500000,114.919815,106243800
2020-10-06,115.699997,116.120003,112.250000,113.160004,111.625122,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,113.519081,96849000
2020-10-08,116.250000,116.400002,114.589996,114.970001,113.410576,83477200
2020-10-09,115.279999,117.000000,114.919998,116.970001,115.383438,100506900
2020-10-12,120.059998,125.180000,119.279999,124.400002,122.712662,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,119.457428,262330500
2020-10-14,121.000000,123.029999,119.620003,121.190002,119.546204,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,119.072708,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,117.405624,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,114.406883,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,115.916115,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,115.284813,89946000
2020-10-22,117.449997,118.040001,114.589996,115.750000,114.180000,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,113.479614,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,113.489479,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,115.018456,92276800
2020-10-28,115.050003,115.430000,111.099998,111.199997,109.691696,143937800
2020-10-29,112.370003,116.930000,112.199997,115.320000,113.755821,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,107.383453,190272600
2020-11-02,109.110001,110.680000,107.320000,108.769997,107.294662,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,108.942024,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,113.390839,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,117.415504,126387100
2020-11-06,118.320000,119.199997,116.129997,118.690002,117.282112,114457900
2020-11-09,120.500000,121.989998,116.050003,116.320000,114.940216,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,114.594376,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,118.072609,112295000
2020-11-12,119.620003,120.529999,118.570000,119.209999,117.795937,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,117.845345,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,118.873009,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,117.973808,74271000
2020-11-18,118.610001,119.820000,118.000000,118.029999,116.629929,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,117.232697,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,115.948105,73604300
2020-11-23,117.180000,117.620003,113.750000,113.849998,112.499512,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,113.803856,113874200
2020-11-25,115.550003,116.750000,115.169998,116.029999,114.653648,76499200
2020-11-27,116.570000,117.489998,116.220001,116.589996,115.207008,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,117.637840,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,121.264297,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,121.620033,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,121.481697,78967600
2020-12-04,122.599998,122.860001,121.519997,122.250000,120.799881,78260400
2020-12-07,122.309998,124.570000,122.250000,123.750000,122.282082,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,122.904617,82225500
2020-12-09,124.529999,125.949997,121.000000,121.779999,120.335449,115089200
2020-12-10,120.500000,123.870003,120.150002,123.239998,121.778137,81312200
2020-12-11,122.430000,122.760002,120.550003,122.410004,120.957977,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,120.335449,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,126.363091,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,126.293915,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,127.173370,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,125.157578,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,126.708939,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,130.315643,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,129.406586,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,130.404572,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,135.068604,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,133.270187,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,132.133820,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,131.116043,99116600
2021-01-04,133.520004,133.610001,126.760002,129.410004,127.874969,143301900
2021-01-05,128.889999,131.740005,128.429993,131.009995,129.455963,97664900
2021-01-06,127.720001,131.050003,126.379997,126.599998,125.098274,155088000
2021-01-07,128.360001,131.630005,127.860001,130.919998,129.367035,109578200
2021-01-08,132.429993,132.630005,130.229996,132.050003,130.483612,105158200
2021-01-11,129.190002,130.169998,128.500000,128.979996,127.450066,100384500
2021-01-12,128.500000,129.690002,126.860001,128.800003,127.272186,91951100
2021-01-13,128.759995,131.449997,128.490005,130.889999,129.337402,88636800
2021-01-14,130.800003,131.000000,128.759995,128.910004,127.380859,90221800
2021-01-15,128.779999,130.220001,127.000000,127.139999,125.631866,111598500
2021-01-19,127.779999,128.710007,126.940002,127.830002,126.313705,90757300
2021-01-20,128.660004,132.490005,128.550003,132.029999,130.463882,104319500
2021-01-21,133.800003,139.669998,133.589996,136.869995,135.246460,120150900
2021-01-22,136.279999,139.850006,135.020004,139.070007,137.420364,114459400
2021-01-25,143.070007,145.089996,136.539993,142.919998,141.224686,157611700
2021-01-26,143.600006,144.300003,141.369995,143.160004,141.461838,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,140.374893,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,135.463821,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,130.394684,177523800
2021-02-01,133.750000,135.380005,130.929993,134.139999,132.548843,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,133.388748,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,132.351196,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,135.760284,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,135.339722,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.488129,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,134.597488,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,133.983932,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,133.726624,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,133.964127,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,131.806793,80576300
2021-02-17,131.250000,132.220001,129.470001,130.839996,129.481186,97918500
2021-02-18,129.199997,130.000000,127.410004,129.710007,128.362930,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.521255,87668800
2021-02-22,128.009995,129.720001,125.599998,126.000000,124.691452,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.552902,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,124.048180,111039900
2021-02-25,124.680000,126.459999,120.540001,120.989998,119.733467,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,120.000664,164560400
2021-03-01,123.750000,127.930000,122.790001,127.790001,126.462852,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,123.820587,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,120.792358,112966300
2021-03-04,121.750000,123.599998,118.620003,120.129997,118.882408,178155000
2021-03-05,120.980003,121.940002,117.570000,121.419998,120.159012,153766600
2021-03-08,120.930000,121.000000,116.209999,116.360001,115.151566,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,119.832443,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,118.733978,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,120.693398,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,119.773064,88105100
2021-03-15,121.410004,124.000000,120.419998,123.989998,122.702324,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,124.265915,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.464317,111932600
2021-03-18,122.879997,123.180000,120.320000,120.529999,119.278244,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,118.743851,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,122.108566,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,121.267380,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,118.842812,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,119.337624,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,119.951195,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,120.129318,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,118.654793,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,120.881424,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,121.722603,75089100
2021-04-05,123.870003,126.160004,123.070000,125.900002,124.592491,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,124.899269,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.571701,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,129.006165,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,131.618744,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,129.877014,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,133.033905,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,130.658829,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,133.103165,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,132.766693,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.439651,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,131.727600,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,132.113541,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.569748,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,132.925049,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,133.320877,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,132.994293,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,132.192734,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,132.093765,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,130.094742,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,131.163528,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.522224,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,126.769638,84000900
2021-05-06,127.889999,129.750000,127.129997,129.740005,128.392609,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,129.076599,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,125.745842,88071200
2021-05-11,123.500000,126.269997,122.769997,125.910004,124.814034,126142800
2021-05-12,123.400002,124.639999,122.250000,122.769997,121.701347,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,123.882210,105861300
2021-05-14,126.250000,127.889999,125.849998,127.449997,126.340622,81918000
2021-05-17,126.820000,126.930000,125.169998,126.269997,125.170891,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,123.763260,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.604652,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,126.201836,76857100
2021-05-21,127.820000,128.000000,125.209999,125.430000,124.338196,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,125.993660,63092900
2021-05-25,127.820000,128.320007,126.320000,126.900002,125.795395,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,125.745842,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,124.189514,94625600
2021-05-28,125.570000,125.800003,124.550003,124.610001,123.525337,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,123.198212,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,123.971420,59278900
2021-06-03,124.680000,124.849998,123.129997,123.540001,122.464645,76229200
2021-06-04,124.070000,126.160004,123.849998,125.889999,124.794197,75169300
2021-06-07,126.169998,126.320000,124.830002,125.900002,124.804115,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,125.636795,74403800
2021-06-09,127.209999,127.750000,126.519997,127.129997,126.023399,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,125.012291,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,126.241486,53522400
2021-06-14,127.820000,130.539993,127.070000,130.479996,129.344238,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.511551,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,129.017120,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,130.642838,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,129.324417,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,131.148376,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,132.813766,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.536209,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,132.248764,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,131.951355,70783700
2021-06-28,133.410004,135.250000,133.350006,134.779999,133.606827,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,135.143326,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,135.767853,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,136.075150,52485800
2021-07-02,137.899994,140.000000,137.750000,139.960007,138.741745,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,140.783798,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,143.311600,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,141.993164,105575500
2021-07-09,142.750000,145.649994,142.649994,145.110001,143.846909,99890800
2021-07-12,146.210007,146.320007,144.000000,144.500000,143.242203,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,144.372284,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,147.851730,127050800
2021-07-15,149.240005,150.000000,147.089996,148.479996,147.187561,106820300
2021-07-16,148.460007,149.759995,145.880005,146.389999,145.115753,93251400
2021-07-19,143.750000,144.070007,141.669998,142.449997,141.210037,121434600
2021-07-20,143.460007,147.100006,142.960007,146.149994,144.877838,96350000
2021-07-21,145.529999,146.130005,144.630005,145.399994,144.134354,74993500
2021-07-22,145.940002,148.199997,145.809998,146.800003,145.522202,77338200
2021-07-23,147.550003,148.720001,146.919998,148.559998,147.266861,71447400
2021-07-26,148.270004,149.830002,147.699997,148.990005,147.693146,72434100
2021-07-27,149.119995,149.210007,145.550003,146.770004,145.492477,104818600
2021-07-28,144.809998,146.970001,142.539993,144.979996,143.718018,118931200
2021-07-29,144.690002,146.550003,144.580002,145.639999,144.372284,56699500
2021-07-30,144.380005,146.330002,144.110001,145.860001,144.590363,70440600
2021-08-02,146.360001,146.949997,145.250000,145.520004,144.253342,62880000
2021-08-03,145.809998,148.039993,145.179993,147.360001,146.077316,64786600
2021-08-04,147.270004,147.789993,146.279999,146.949997,145.670883,56368300
2021-08-05,146.979996,147.839996,146.169998,147.059998,145.779922,46397700
2021-08-06,146.350006,147.110001,145.630005,146.139999,145.084976,54126800
2021-08-09,146.199997,146.699997,145.520004,146.089996,145.035324,48908700
2021-08-10,146.440002,147.710007,145.300003,145.600006,144.548874,69023100
2021-08-11,146.050003,146.720001,145.529999,145.860001,144.807007,48493500
2021-08-12,146.190002,149.050003,145.839996,148.889999,147.815125,72282600
2021-08-13,148.970001,149.440002,148.270004,149.100006,148.023605,59375000
2021-08-16,148.539993,151.190002,146.470001,151.119995,150.029037,103296000
2021-08-17,150.229996,151.679993,149.089996,150.190002,149.105759,92229700
2021-08-18,149.800003,150.720001,146.149994,146.360001,145.303391,86326000
2021-08-19,145.029999,148.000000,144.500000,146.699997,145.640961,86960300
2021-08-20,147.440002,148.500000,146.779999,148.190002,147.120193,60549600
2021-08-23,148.309998,150.190002,147.889999,149.710007,148.629227,60131800
2021-08-24,149.449997,150.860001,149.149994,149.619995,148.539856,48606400
2021-08-25,149.809998,150.320007,147.800003,148.360001,147.288940,58991300
2021-08-26,148.350006,149.119995,147.509995,147.539993,146.474884,48597200
2021-08-27,147.479996,148.750000,146.830002,148.600006,147.527237,55802400
2021-08-30,149.000000,153.490005,148.610001,153.119995,152.014587,90956700
2021-08-31,152.660004,152.800003,151.289993,151.830002,150.733917,86453100
2021-09-01,152.830002,154.979996,152.339996,152.509995,151.408997,80313700
2021-09-02,153.869995,154.720001,152.399994,153.649994,152.540771,71115500
2021-09-03,153.759995,154.630005,153.089996,154.300003,153.186081,57808700
2021-09-07,154.970001,157.259995,154.389999,156.690002,155.558838,82278300
2021-09-08,156.979996,157.039993,153.979996,155.110001,153.990219,74420200
2021-09-09,155.490005,156.110001,153.949997,154.070007,152.957748,57305700
2021-09-10,155.000000,155.479996,148.699997,148.970001,147.894562,140893200
2021-09-13,150.630005,151.419998,148.750000,149.550003,148.470367,102404300
2021-09-14,150.350006,151.070007,146.910004,148.119995,147.050674,109296300
2021-09-15,148.559998,149.440002,146.369995,149.029999,147.954102,83281300
2021-09-16,148.440002,148.970001,147.220001,148.789993,147.715836,68034100
2021-09-17,148.820007,148.820007,145.759995,146.059998,145.005569,129868800
2021-09-20,143.800003,144.839996,141.270004,142.940002,141.908066,123478900
2021-09-21,143.929993,144.600006,142.779999,143.429993,142.394547,75834000
2021-09-22,144.449997,146.429993,143.699997,145.850006,144.797073,76404300
2021-09-23,146.649994,147.080002,145.639999,146.830002,145.770004,64838200
2021-09-24,145.660004,147.470001,145.559998,146.919998,145.859344,53477900
2021-09-27,145.470001,145.960007,143.820007,145.369995,144.320541,74150700
2021-09-28,143.250000,144.750000,141.690002,141.910004,140.885529,108972300
2021-09-29,142.470001,144.449997,142.029999,142.830002,141.798874,74602000
2021-09-30,143.660004,144.380005,141.279999,141.500000,140.478470,89056700
2021-10-01,141.899994,142.919998,139.110001,142.649994,141.620178,94639600
2021-10-04,141.759995,142.210007,138.270004,139.139999,138.135513,98322000
2021-10-05,139.490005,142.240005,139.360001,141.110001,140.091309,80861100
2021-10-06,139.470001,142.149994,138.369995,142.000000,140.974884,83221100
2021-10-07,143.059998,144.220001,142.720001,143.289993,142.255569,61732700
2021-10-08,144.029999,144.179993,142.559998,142.899994,141.868362,58773200
2021-10-11,142.270004,144.809998,141.809998,142.809998,141.779022,64452200
2021-10-12,143.229996,143.250000,141.039993,141.509995,140.488388,73035900
2021-10-13,141.240005,141.399994,139.199997,140.910004,139.892746,78762700
2021-10-14,142.110001,143.880005,141.509995,143.759995,142.722153,69907100
2021-10-15,143.770004,144.899994,143.509995,144.839996,143.794373,67940300
2021-10-18,143.449997,146.839996,143.160004,146.550003,145.492035,85589200
2021-10-19,147.009995,149.169998,146.550003,148.759995,147.686066,76378900
2021-10-20,148.699997,149.750000,148.119995,149.259995,148.182449,58418800
2021-10-21,148.809998,149.639999,147.869995,149.479996,148.400879,61421000
2021-10-22,149.690002,150.179993,148.639999,148.690002,147.616577,58883400
2021-10-25,148.679993,149.369995,147.619995,148.639999,147.566925,50720600
2021-10-26,149.330002,150.839996,149.009995,149.320007,148.242035,60893400
2021-10-27,149.360001,149.729996,148.490005,148.850006,147.775421,56094900
2021-10-28,149.820007,153.169998,149.720001,152.570007,151.468567,100077900
2021-10-29,147.220001,149.940002,146.410004,149.800003,148.718567,124953200
2021-11-01,148.990005,149.699997,147.800003,148.960007,147.884644,74588300
2021-11-02,148.660004,151.570007,148.649994,150.020004,148.936981,69122000
2021-11-03,150.389999,151.970001,149.820007,151.490005,150.396362,54511500
2021-11-04,151.580002,152.429993,150.639999,150.960007,149.870193,60394600
2021-11-05,151.889999,152.199997,150.059998,151.279999,150.407059,65463900
2021-11-08,151.410004,151.570007,150.160004,150.440002,149.571915,55020900
2021-11-09,150.199997,151.429993,150.059998,150.809998,149.939774,56787900
2021-11-10,150.020004,150.130005,147.850006,147.919998,147.066467,65187100
2021-11-11,148.960007,149.429993,147.679993,147.869995,147.016739,41000000
2021-11-12,148.429993,150.399994,147.479996,149.990005,149.124512,63804000
2021-11-15,150.369995,151.880005,149.429993,150.000000,149.134445,59222800
2021-11-16,149.940002,151.490005,149.339996,151.000000,150.128693,59256200
2021-11-17,151.000000,155.000000,150.990005,153.490005,152.604324,88807000
2021-11-18,153.710007,158.669998,153.050003,157.869995,156.959030,137827700
2021-11-19,157.649994,161.020004,156.529999,160.550003,159.623581,117305600
2021-11-22,161.679993,165.699997,161.000000,161.020004,160.090866,117467900
2021-11-23,161.119995,161.800003,159.059998,161.410004,160.478622,96041900
2021-11-24,160.750000,162.139999,159.639999,161.940002,161.005554,69463600
2021-11-26,159.570007,160.449997,156.360001,156.809998,155.905167,76959800
2021-11-29,159.369995,161.190002,158.789993,160.240005,159.315369,88748200
2021-11-30,159.990005,165.520004,159.919998,165.300003,164.346176,174048100
2021-12-01,167.479996,170.300003,164.529999,164.770004,163.819229,152052500
2021-12-02,158.740005,164.199997,157.800003,163.759995,162.815063,136739200
2021-12-03,164.020004,164.960007,159.720001,161.839996,160.906128,118023100
2021-12-06,164.289993,167.880005,164.279999,165.320007,164.366074,107497000
2021-12-07,169.080002,171.580002,168.339996,171.179993,170.192230,120405400
2021-12-08,172.130005,175.960007,170.699997,175.080002,174.069733,116998900
2021-12-09,174.910004,176.750000,173.919998,174.559998,173.552734,108923700
2021-12-10,175.210007,179.630005,174.690002,179.449997,178.414536,115402700
2021-12-13,181.119995,182.130005,175.529999,175.740005,174.725937,153237000
2021-12-14,175.250000,177.740005,172.210007,174.330002,173.324066,139380400
2021-12-15,175.110001,179.500000,172.309998,179.300003,178.265381,131063300
2021-12-16,179.279999,181.139999,170.750000,172.259995,171.265991,150185800
2021-12-17,169.929993,173.470001,169.690002,171.139999,170.152481,195432700
2021-12-20,168.279999,170.580002,167.460007,169.750000,168.770477,107499100
2021-12-21,171.559998,173.199997,169.119995,172.990005,171.991791,91185900
2021-12-22,173.039993,175.860001,172.149994,175.639999,174.626495,92135300
2021-12-23,175.850006,176.850006,175.270004,176.279999,175.262802,68356600
2021-12-27,177.089996,180.419998,177.070007,180.330002,179.289459,74919600
2021-12-28,180.160004,181.330002,178.529999,179.289993,178.255432,79144300
2021-12-29,179.330002,180.630005,178.139999,179.380005,178.344925,62348900
2021-12-30,179.470001,180.570007,178.089996,178.199997,177.171738,59773000
2021-12-31,178.089996,179.229996,177.259995,177.570007,176.545364,64062300
2022-01-03,177.830002,182.880005,177.710007,182.009995,180.959747,104487900
2022-01-04,182.630005,182.940002,179.119995,179.699997,178.663086,99310400
2022-01-05,179.610001,180.169998,174.639999,174.919998,173.910645,94537600
2022-01-06,172.699997,175.300003,171.639999,172.000000,171.007507,96904000
2022-01-07,172.889999,174.139999,171.029999,172.169998,171.176544,86709100
2022-01-10,169.080002,172.500000,168.169998,172.190002,171.196411,106765600
2022-01-11,172.320007,175.179993,170.820007,175.080002,174.069733,76138300
2022-01-12,176.119995,177.179993,174.820007,175.529999,174.517136,74805200
2022-01-13,175.779999,176.619995,171.789993,172.190002,171.196411,84505800
2022-01-14,171.339996,173.779999,171.089996,173.070007,172.071350,80440800
2022-01-18,171.509995,172.539993,169.410004,169.800003,168.820206,90956700
2022-01-19,170.000000,171.080002,165.940002,166.229996,165.270813,94815000
2022-01-20,166.979996,169.679993,164.179993,164.509995,163.560715,91420500
2022-01-21,164.419998,166.330002,162.300003,162.410004,161.472855,122848900
2022-01-24,160.020004,162.300003,154.699997,161.619995,160.687393,162294600
2022-01-25,158.979996,162.759995,157.020004,159.779999,158.858017,115798400
2022-01-26,163.500000,164.389999,157.820007,159.690002,158.768539,108275300
2022-01-27,162.449997,163.839996,158.279999,159.220001,158.301254,121954600
2022-01-28,165.710007,170.350006,162.800003,170.330002,169.347153,179935700
2022-01-31,170.160004,175.000000,169.509995,174.779999,173.771469,115541600
2022-02-01,174.009995,174.839996,172.309998,174.610001,173.602448,86213900
2022-02-02,174.750000,175.880005,173.330002,175.839996,174.825348,84914300
2022-02-03,174.479996,176.240005,172.119995,172.899994,171.902313,89418100
2022-02-04,171.679993,174.100006,170.679993,172.389999,171.613632,82465400
2022-02-07,172.860001,173.949997,170.949997,171.660004,170.886917,77251200
2022-02-08,171.729996,175.350006,171.429993,174.830002,174.042648,74829200
2022-02-09,176.050003,176.649994,174.899994,176.279999,175.486099,71285000
2022-02-10,174.139999,175.479996,171.550003,172.119995,171.344833,90865900
2022-02-11,172.330002,173.080002,168.039993,168.639999,167.880524,98670700
2022-02-14,167.369995,169.580002,166.559998,168.880005,168.119446,86185500
2022-02-15,170.970001,172.949997,170.250000,172.789993,172.011826,62527400
2022-02-16,171.850006,173.339996,170.050003,172.550003,171.772919,61177400
2022-02-17,171.029999,171.910004,168.470001,168.880005,168.119446,69589300
2022-02-18,169.820007,170.539993,166.190002,167.300003,166.546555,82772700
2022-02-22,164.979996,166.690002,162.149994,164.320007,163.579971,91162800
